date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:42:36	2821/2821	---MCZ	200	added ('OK')	text/xml	date:Tue,%2017%20Nov%202020%2019:12:35%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fwhy-you-to-hire-a-lawyer-to-prepare-your-privacy-policy%2F&format=xml	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-json/oembed/1.0/embed5225	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:37	210047/210047	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-3347f%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-23.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-23.jpg	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:37	262089/262089	---M--	200	added ('OK')	image/png	etag:%225baf7cbc-3ffc9%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/07/exp-1-abt-testi.png	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/07/exp-1-abt-testi.png	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:12:36%20GMT	https://exponentwptheme.com/finance/blog	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:39	117214/117214	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:37%20GMT	https://exponentwptheme.com/finance/tag/cookie/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/tag/cookie/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:40	117038/117038	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:37%20GMT	https://exponentwptheme.com/finance/tag/gdpr/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/tag/gdpr/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:41	117046/117046	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:37%20GMT	https://exponentwptheme.com/finance/tag/legal/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/tag/legal/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:43	133152/133152	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:39%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/?replytocom=71	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/index616c.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:44	133155/133155	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:41%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/?replytocom=73	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/indexd61b.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:44	133156/133156	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:41%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/?replytocom=72	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/indexdb9d.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:44	117055/117055	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:39%20GMT	https://exponentwptheme.com/finance/tag/privacy/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/tag/privacy/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
00:42:46	52072/52072	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/miscellaneous/feed/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/category/miscellaneous/feed/index.html	(from https://exponentwptheme.com/finance/category/miscellaneous/)
00:42:46	77076/77076	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/tips/feed/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/category/tips/feed/index.html	(from https://exponentwptheme.com/finance/category/tips/)
00:42:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:12:46%20GMT	https://qu3r1v212d48cje431eqa61a-wpengine.netdna-ssl.com/robots.txt		(from https://qu3r1v212d48cje431eqa61a-wpengine.netdna-ssl.com/wp-content/themes/exponent/fonts/icons.css?ver=1.2.4)
00:42:48	2940/2940	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%225dd0086b-b7c%22	https://qu3r1v212d48cje431eqa61a-wpengine.netdna-ssl.com/wp-content/themes/exponent/fonts/exponent-icons/exponent.ttf	C:/My%20Web%20Sites/Assignment/qu3r1v212d48cje431eqa61a-wpengine.netdna-ssl.com/wp-content/themes/exponent/fonts/exponent-icons/exponent.ttf	(from https://qu3r1v212d48cje431eqa61a-wpengine.netdna-ssl.com/wp-content/themes/exponent/fonts/icons.css?ver=1.2.4)
00:42:48	4430/4430	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/feed/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/feed/index.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:49	2667/2667	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Nov%202020%2019:12:48%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fa-fully-visual-way-to-build-websites-using-wordpress%2F	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-json/oembed/1.0/embed324d.json	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:12:48%20GMT	https://exponentwptheme.com/finance/?p=4366	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/indexe733.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:49	2795/2795	---MCZ	200	added ('OK')	text/xml	date:Tue,%2017%20Nov%202020%2019:12:48%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fa-fully-visual-way-to-build-websites-using-wordpress%2F&format=xml	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-json/oembed/1.0/embedfe04	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:49	50179/50179	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-c403%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-026.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-026.jpg	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:50	142351/142351	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3e-22c0f%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/smartmockups_jkw9oqh9.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/smartmockups_jkw9oqh9.jpg	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:50	64499/64499	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3e-fbf3%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/tatsu-shot.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/tatsu-shot.jpg	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:12:49%20GMT	https://exponentwptheme.com/finance/blog	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:53	159386/159386	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:50%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/?replytocom=68	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/indexa129.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:53	159391/159391	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:50%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/?replytocom=69	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/indexfdcf.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:54	159387/159387	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:50%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/?replytocom=70	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/indexdcee.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
00:42:55	2643/2643	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Nov%202020%2019:12:53%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fwords-of-wisdom-from-a-successful-blogger-and-mom-of-three%2F	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-json/oembed/1.0/embed5104.json	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:55	122372/122372	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/reviews/feed/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/category/reviews/feed/index.html	(from https://exponentwptheme.com/finance/category/reviews/)
00:42:55	4449/4449	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/feed/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/feed/index.html	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:12:54%20GMT	https://exponentwptheme.com/finance/?p=4365	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/index9a43.html	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:56	2771/2771	---MCZ	200	added ('OK')	text/xml	date:Tue,%2017%20Nov%202020%2019:12:55%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fwords-of-wisdom-from-a-successful-blogger-and-mom-of-three%2F&format=xml	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-json/oembed/1.0/embed9844	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:56	135563/135563	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3c-2118b%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-16.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-16.jpg	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:56	71411/71411	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-116f3%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-005.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-005.jpg	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:57	59471/59471	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-e84f%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-008.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-008.jpg	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:57	89688/89688	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-15e58%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-019.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-019.jpg	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:57	21709/21709	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-54cd%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-004.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-004.jpg	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:58	137038/137038	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:57%20GMT	https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/?replytocom=65	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/index0c48.html	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:58	137039/137039	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:57%20GMT	https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/?replytocom=67	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/index5602.html	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:59	137041/137041	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:12:58%20GMT	https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/?replytocom=66	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/index1b7b.html	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:42:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:12:57%20GMT	https://exponentwptheme.com/finance/blog	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
00:43:00	4424/4424	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/feed/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/feed/index.html	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:00	2665/2665	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Nov%202020%2019:12:59%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2F10-things-that-every-startup-needs-to-do-to-succeed%2F	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-json/oembed/1.0/embeda94f.json	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:12:59%20GMT	https://exponentwptheme.com/finance/?p=4364	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/indexff33.html	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:00	2793/2793	---MCZ	200	added ('OK')	text/xml	date:Tue,%2017%20Nov%202020%2019:13:00%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2F10-things-that-every-startup-needs-to-do-to-succeed%2F&format=xml	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-json/oembed/1.0/embed0aa9	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:01	495506/495506	---M--	200	added ('OK')	image/jpeg	etag:%225baf882c-78f92%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-1.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-1.jpg	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:01	40521/40521	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-9e49%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-011.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-011.jpg	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:01	70624/70624	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-113e0%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-025.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-025.jpg	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:01	63487/63487	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-f7ff%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-021.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-021.jpg	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:01	50258/50258	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-c452%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-014.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-014.jpg	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:13:01%20GMT	https://exponentwptheme.com/finance/blog	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:03	146610/146610	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:13:01%20GMT	https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/?replytocom=17	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/indexa79a.html	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:04	2705/2705	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Nov%202020%2019:13:02%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fhow-robots-are-helping-farmers-in-improving-produce-quality%2F	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-json/oembed/1.0/embed9b10.json	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
00:43:04	146613/146613	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:13:02%20GMT	https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/?replytocom=18	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/indexb951.html	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:04	146612/146612	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:13:02%20GMT	https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/?replytocom=19	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/index5a86.html	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
00:43:05	4474/4474	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/feed/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/feed/index.html	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
00:43:05	2833/2833	---MCZ	200	added ('OK')	text/xml	date:Tue,%2017%20Nov%202020%2019:13:04%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fhow-robots-are-helping-farmers-in-improving-produce-quality%2F&format=xml	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-json/oembed/1.0/embeda269	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
00:43:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:13:04%20GMT	https://exponentwptheme.com/finance/?p=4363	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/index125b.html	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
00:43:05	264708/264708	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-40a04%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-018.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-018.jpg	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
00:43:05	62201/62201	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-f2f9%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-022.jpg	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-022.jpg	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
00:43:06	144462/144462	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:13:05%20GMT	https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/?replytocom=16	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/index6f0d.html	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
00:43:07	144460/144460	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:13:05%20GMT	https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/?replytocom=14	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/index360b.html	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
00:43:07	144463/144463	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2019:13:06%20GMT	https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/?replytocom=15	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/index8528.html	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
00:43:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:13:05%20GMT	https://exponentwptheme.com/finance/blog	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
00:43:08	2643/2643	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Nov%202020%2019:13:07%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fthe-apps-you-need-to-install-to-improve-your-productivity%2F	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/wp-json/oembed/1.0/embeddb95.json	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
00:43:08	4444/4444	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/feed/	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/feed/index.html	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
00:43:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2019:13:07%20GMT	https://exponentwptheme.com/finance/?p=4362	C:/My%20Web%20Sites/Assignment/exponentwptheme.com/finance/index80c5.html	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
